room_id,hour,day_of_week,is_weekend,month,lecture_scheduled,exam_period,is_holiday,timetable_strength,previous_occupancy,outside_temperature,weather_condition,preferred_temperature,manual_override,previous_ac_status,previous_fan_speed,previous_light_status,occupancy,ac_status,fan_speed,light_status,set_temperature
927,12,Sunday,true,September,12/12/2022,false,false,1,19,32,Cloudy,23,true,Off,Medium,Off,69,Off,Low,On,27
928,7,Sunday,false,January,2/27/2022,false,true,9,55,15,Sunny,26,true,Off,Low,On,75,On,Low,Off,27
929,17,Wednesday,true,September,1/30/2022,true,false,5,91,10,Cloudy,28,true,Off,High,On,81,Off,High,Off,30
930,4,Sunday,true,September,9/2/2022,false,false,4,87,37,Sunny,27,false,Off,High,Off,43,On,High,On,21
931,15,Wednesday,false,April,12/7/2022,false,false,2,59,3,Sunny,24,true,Off,Medium,On,75,On,Low,Off,27
932,1,Sunday,true,November,2/8/2022,false,true,9,30,24,Sunny,20,false,Off,High,On,75,Off,Medium,Off,21
933,5,Tuesday,false,July,1/17/2022,false,true,3,51,-2,Sunny,29,true,On,High,Off,34,Off,Low,Off,27
934,23,Sunday,true,June,9/29/2022,true,false,6,28,7,Snowy,16,true,On,High,On,79,On,Medium,On,16
935,3,Sunday,true,July,1/22/2022,true,true,7,9,-6,Rainy,17,false,Off,High,Off,73,On,High,On,27
936,5,Saturday,false,May,9/19/2022,false,false,8,63,-1,Sunny,23,false,On,Low,On,75,Off,Medium,On,18
937,10,Monday,false,December,4/21/2022,true,true,4,35,27,Rainy,23,true,Off,High,On,100,On,Low,On,18
938,12,Tuesday,false,July,6/24/2022,true,true,1,51,35,Snowy,26,false,On,High,Off,85,On,Low,On,24
939,5,Tuesday,false,November,8/19/2022,false,false,4,13,9,Rainy,15,false,Off,Medium,Off,99,On,High,Off,23
940,13,Monday,true,January,7/15/2022,false,true,3,77,-17,Sunny,15,true,On,High,On,97,Off,Medium,Off,28
941,11,Friday,true,February,1/31/2022,true,false,9,14,40,Snowy,19,false,On,Low,On,88,Off,Low,On,21
942,4,Sunday,true,May,3/19/2022,false,false,6,100,31,Rainy,21,false,Off,Medium,Off,31,On,High,Off,18
943,1,Friday,false,October,5/14/2022,true,true,7,79,29,Rainy,18,false,Off,Low,Off,45,On,High,Off,24
944,15,Saturday,true,August,10/9/2022,false,false,3,95,5,Sunny,20,true,Off,High,On,40,On,High,Off,23
945,16,Thursday,true,February,9/29/2022,true,true,8,85,-14,Snowy,23,true,On,High,On,89,Off,High,Off,16
946,17,Saturday,false,November,3/1/2022,true,true,5,53,-9,Snowy,20,true,Off,High,On,84,On,High,Off,23
947,21,Sunday,true,August,6/19/2022,false,false,3,31,-1,Sunny,22,false,Off,Medium,Off,80,Off,Medium,On,27
948,8,Friday,true,August,9/9/2022,true,false,1,81,-19,Sunny,28,false,On,Low,Off,94,On,Low,On,18
949,21,Wednesday,false,December,4/23/2022,false,false,1,20,2,Rainy,27,true,On,Medium,Off,49,On,Low,Off,27
950,3,Wednesday,true,August,6/4/2022,false,true,1,47,-5,Rainy,24,false,On,Medium,Off,23,On,High,On,21
951,0,Saturday,false,January,9/19/2022,true,false,2,15,20,Sunny,20,true,On,High,On,93,On,Medium,Off,16
952,15,Monday,false,October,2/4/2022,false,false,1,53,4,Cloudy,25,true,Off,Low,Off,70,On,High,Off,22
953,16,Saturday,false,May,3/8/2022,false,true,6,38,-2,Rainy,26,true,On,Low,Off,61,On,Medium,Off,25
954,22,Tuesday,false,August,1/1/2022,false,true,5,49,10,Snowy,30,false,On,High,Off,0,On,High,Off,18
955,18,Saturday,true,September,6/26/2022,false,true,3,60,8,Rainy,28,true,Off,Low,On,6,On,High,Off,25
956,22,Sunday,true,February,9/13/2022,true,true,5,13,26,Rainy,30,false,Off,High,Off,52,Off,High,On,24
957,13,Monday,true,December,1/30/2022,false,false,1,27,34,Cloudy,17,true,On,Medium,Off,77,Off,Medium,On,18
958,20,Monday,true,August,7/9/2022,false,false,4,75,36,Snowy,26,true,Off,High,Off,89,On,High,On,27
959,21,Tuesday,true,June,11/26/2022,true,true,3,34,26,Sunny,25,false,Off,Low,Off,94,On,Medium,Off,18
960,19,Tuesday,false,August,11/12/2022,true,true,8,47,14,Snowy,22,true,Off,Medium,Off,4,On,Low,Off,28
961,4,Saturday,true,July,5/26/2022,true,false,3,73,6,Rainy,17,true,On,Medium,On,81,Off,High,On,17
962,9,Thursday,false,December,2/11/2022,true,false,3,51,39,Cloudy,21,false,Off,High,On,24,Off,High,Off,20
963,14,Sunday,false,December,7/14/2022,false,true,3,40,-6,Cloudy,15,true,Off,Low,Off,48,Off,Low,On,18
964,9,Friday,true,September,1/15/2022,false,true,8,91,13,Rainy,21,false,Off,Medium,Off,51,On,High,Off,21
965,8,Friday,false,December,3/1/2022,false,true,6,1,15,Snowy,17,true,On,Low,Off,47,Off,High,Off,22
966,19,Wednesday,false,May,8/2/2022,false,false,2,76,40,Sunny,29,true,Off,Low,On,34,Off,High,On,29
967,9,Saturday,true,December,1/22/2022,false,true,6,62,21,Sunny,15,false,On,Medium,On,62,Off,Low,Off,23
968,20,Sunday,true,March,4/3/2022,false,true,10,75,15,Snowy,28,true,On,High,Off,36,Off,Medium,Off,27
969,7,Friday,true,April,4/12/2022,false,true,1,1,-20,Rainy,26,true,On,Low,Off,74,On,Low,Off,15
970,21,Sunday,false,November,12/25/2022,true,false,2,17,-4,Sunny,16,true,On,Low,On,59,On,Low,Off,22
971,14,Friday,false,October,6/16/2022,true,true,1,43,10,Cloudy,18,true,On,Low,On,64,Off,Medium,Off,21
972,7,Tuesday,true,August,3/20/2022,false,false,7,63,7,Snowy,23,true,Off,High,Off,96,On,High,Off,24
973,0,Wednesday,true,November,1/29/2022,false,true,5,77,39,Sunny,23,true,On,High,On,53,On,High,Off,17
974,23,Sunday,false,November,10/30/2022,false,false,10,18,30,Cloudy,18,false,On,Medium,On,85,Off,Low,On,18
975,23,Friday,true,September,3/19/2022,true,false,7,29,2,Sunny,21,true,Off,High,On,52,Off,Medium,On,29
976,21,Sunday,true,September,1/10/2022,true,true,5,42,2,Rainy,17,true,On,Medium,Off,52,On,Medium,Off,29
977,10,Wednesday,false,October,7/15/2022,true,false,10,6,-18,Rainy,30,true,Off,Low,Off,37,On,High,Off,15
978,5,Tuesday,false,December,9/19/2022,false,true,7,91,19,Snowy,17,true,Off,Medium,Off,30,On,Medium,On,20
979,19,Tuesday,false,March,7/30/2022,true,true,7,60,-2,Rainy,24,false,On,Low,Off,94,Off,Low,On,28
980,11,Tuesday,true,May,8/16/2022,true,true,8,66,34,Snowy,26,false,Off,High,On,71,Off,High,Off,17
981,22,Saturday,false,July,4/7/2022,false,false,7,8,35,Sunny,27,false,Off,Medium,On,43,On,Low,On,16
982,16,Wednesday,true,March,8/14/2022,false,false,4,3,-12,Rainy,16,false,Off,Low,On,52,On,High,On,20
983,12,Friday,true,February,4/18/2022,false,true,7,3,-7,Rainy,19,false,On,Low,On,1,On,High,On,24
984,23,Friday,false,August,9/27/2022,false,false,3,79,38,Rainy,29,false,Off,High,On,91,On,Medium,Off,29
985,11,Friday,true,September,6/4/2022,false,false,9,53,3,Snowy,21,true,On,Low,On,51,On,High,On,22
986,3,Sunday,false,January,5/1/2022,false,false,4,17,36,Snowy,19,true,Off,Medium,Off,33,On,Medium,On,27
987,15,Saturday,true,February,1/25/2022,false,true,8,38,23,Sunny,22,true,Off,Medium,On,91,On,Medium,Off,17
988,17,Friday,true,February,2/14/2022,true,true,9,28,7,Cloudy,16,false,Off,Medium,On,46,Off,High,On,17
989,8,Wednesday,true,December,2/10/2022,false,true,9,70,-7,Cloudy,20,true,Off,Low,Off,69,Off,High,Off,28
990,11,Tuesday,false,July,5/9/2022,true,false,4,39,36,Rainy,22,true,Off,Medium,Off,73,On,Medium,Off,24
991,19,Friday,true,February,5/22/2022,true,true,9,2,-4,Rainy,25,true,Off,Medium,Off,9,Off,Low,On,30
992,21,Sunday,false,June,12/10/2022,false,true,5,13,12,Cloudy,23,true,On,High,Off,11,On,Medium,On,20
993,6,Friday,true,February,9/27/2022,false,true,4,37,38,Rainy,15,true,On,High,On,76,On,Medium,Off,28
994,1,Monday,false,August,1/2/2022,false,false,6,58,37,Cloudy,28,true,On,Medium,On,48,Off,Medium,Off,19
995,15,Thursday,true,July,4/15/2022,true,true,5,76,40,Snowy,18,false,On,Low,On,8,Off,High,On,17
996,7,Monday,true,August,6/10/2022,false,true,5,66,1,Cloudy,19,true,Off,Low,On,95,On,High,Off,22
997,8,Monday,true,July,1/26/2022,false,true,9,55,33,Sunny,18,true,On,Medium,On,93,Off,Medium,Off,28
998,11,Friday,false,January,12/7/2022,false,true,4,98,4,Sunny,29,true,Off,Medium,On,6,Off,High,Off,27
999,0,Thursday,true,November,3/6/2022,false,false,9,74,10,Cloudy,23,true,On,Low,On,22,Off,Low,Off,29
1000,9,Monday,true,July,6/24/2022,false,false,9,96,9,Rainy,24,false,On,Low,Off,23,Off,High,Off,28
